age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,income
57,13,4,0,0,0,35,0
38,12,4,1,0,0,50,1
34,9,2,0,0,0,40,0
22,7,2,0,0,0,40,0
38,10,4,0,0,0,40,0
30,10,1,1,0,1902,40,1
32,13,4,1,0,0,45,1
29,8,2,0,0,0,40,0
56,9,4,1,0,0,40,0
42,11,4,0,7298,0,35,1
66,6,4,1,2050,0,40,0
71,9,4,0,0,0,33,0
20,7,4,1,0,0,40,0
25,9,4,1,0,0,36,0
42,9,4,1,0,0,40,1
20,9,4,0,0,0,40,0
61,10,4,1,0,0,50,1
24,13,4,0,0,0,40,0
51,5,2,0,0,0,40,0
27,9,4,1,0,0,40,0
41,10,4,0,0,1902,40,1
31,9,4,1,0,0,40,0
39,9,2,0,0,0,16,0
36,9,2,1,0,0,40,0
51,15,4,1,0,0,40,0
52,9,4,0,0,0,40,0
49,13,4,1,0,0,40,1
43,10,4,1,0,0,40,0
45,13,4,1,0,1977,60,1
49,9,4,1,0,0,40,0
19,9,4,0,0,0,40,0
44,9,4,1,0,0,40,0
67,9,4,1,0,0,40,0
58,15,4,1,0,0,45,1
36,13,4,1,7688,0,40,1
67,9,4,0,15831,0,16,1
61,16,4,1,0,0,40,1
55,4,2,0,0,0,40,0
23,12,1,1,0,0,16,0
35,9,4,1,0,0,40,0
35,6,2,0,0,0,38,0
20,10,4,0,0,0,10,0
51,9,2,0,0,0,40,0
23,13,4,1,0,0,40,0
39,9,4,1,0,0,24,0
36,10,4,0,0,0,40,0
47,9,4,1,0,0,45,1
27,13,4,1,0,0,80,1
29,9,4,1,0,0,40,0
21,10,4,1,0,0,40,0
18,10,4,0,0,0,20,0
24,10,4,1,0,0,20,0
39,9,4,1,0,0,40,1
51,10,4,1,0,0,40,0
47,13,4,1,15024,0,40,1
62,10,4,0,0,0,30,0
49,13,4,1,0,0,40,1
20,7,4,1,0,0,40,0
24,10,4,1,0,0,40,0
25,9,4,0,0,0,40,0
54,13,4,1,0,0,40,0
25,9,4,1,0,0,40,0
20,9,4,0,0,0,45,0
43,10,4,0,0,0,55,1
26,13,4,1,0,1876,38,0
24,9,4,1,0,0,40,0
18,7,0,1,0,0,20,0
45,10,4,0,0,0,40,1
45,9,4,1,0,0,25,0
26,13,4,1,0,0,40,0
47,10,4,1,0,0,40,0
54,9,4,1,0,0,40,0
21,9,2,1,0,0,40,0
29,9,4,0,0,0,99,0
68,10,4,1,0,0,15,0
21,10,2,1,0,0,48,0
28,10,4,1,0,0,30,0
46,9,4,0,0,0,40,1
35,9,2,0,0,0,48,0
50,6,4,1,0,0,25,0
48,10,4,1,0,0,40,0
17,6,4,1,0,0,40,0
59,13,4,1,15024,0,50,1
23,10,2,1,0,0,40,0
53,9,4,0,0,0,30,0
50,14,4,1,0,0,40,1
32,3,4,0,0,0,45,0
53,8,3,1,0,0,56,0
52,9,2,1,0,0,48,0
38,13,4,1,0,0,50,0
43,14,4,1,0,0,50,1
35,13,4,0,0,0,32,0
41,15,4,1,0,0,50,1
22,10,4,1,0,0,40,0
39,9,4,1,0,0,60,1
45,14,4,1,0,0,40,1
31,5,4,0,0,0,42,0
40,13,4,1,0,1887,40,1
47,3,4,1,0,0,20,0
53,9,2,1,0,0,40,0
53,13,4,1,0,0,60,1
33,13,2,1,0,1564,52,1
24,13,4,0,0,0,20,0
34,10,4,0,0,0,40,0
46,9,4,1,0,0,50,1
29,10,4,1,0,0,60,0
61,7,4,0,0,0,32,1
31,9,4,1,0,0,40,0
29,9,2,1,0,0,40,0
42,9,4,1,0,0,40,0
50,10,4,1,0,0,40,0
34,9,4,0,0,0,40,0
39,4,4,1,0,0,40,0
74,2,2,1,0,0,20,0
40,10,4,1,0,0,40,0
75,15,4,1,0,2174,50,1
40,13,4,0,0,0,40,1
36,7,4,1,0,0,40,0
61,13,4,1,0,0,40,1
42,7,4,1,0,0,22,0
28,13,4,0,0,0,40,1
19,10,4,0,0,0,18,0
36,12,2,0,0,0,32,0
33,11,4,0,0,0,40,0
50,10,4,0,0,880,40,0
47,12,2,0,15024,0,40,1
48,9,2,0,0,0,33,0
60,9,4,1,0,0,40,0
30,14,2,1,0,0,30,0
32,13,4,1,0,0,50,1
45,14,4,0,0,1977,35,1
51,10,4,1,0,0,40,1
53,5,2,1,0,0,75,0
34,14,2,0,0,0,40,0
48,14,4,1,0,0,40,1
68,9,4,1,0,0,45,0
32,12,4,0,0,0,50,0
63,9,4,1,0,0,4,0
31,9,2,0,0,0,40,0
58,13,4,0,0,0,20,0
32,12,4,1,0,0,60,1
32,13,4,1,0,0,40,0
40,13,4,1,0,0,80,0
50,13,4,1,99999,0,55,1
38,6,4,1,0,0,40,0
30,9,4,1,0,0,40,0
21,9,4,0,0,0,40,0
28,13,4,0,0,1564,40,1
63,9,4,1,0,0,48,0
32,12,4,0,0,880,36,0
25,9,4,1,0,0,45,0
59,10,4,1,0,0,40,1
22,11,4,0,0,0,10,0
49,10,4,1,0,0,40,0
36,13,4,1,0,0,40,0
31,9,4,0,0,0,30,0
46,10,4,0,0,0,30,0
37,15,4,1,0,0,60,1
48,13,2,1,0,0,40,1
43,10,4,1,0,1672,44,0
41,9,4,1,0,0,40,1
54,9,4,1,3464,0,40,0
36,10,4,0,0,0,4,0
29,13,3,0,0,0,40,0
66,9,4,1,0,2267,40,0
59,15,4,1,0,0,50,0
62,13,4,1,0,0,40,1
29,6,4,1,0,0,40,0
28,13,4,1,0,0,45,1
27,13,4,1,0,1887,60,1
42,9,4,1,0,0,40,1
60,11,4,1,0,0,46,1
58,14,4,1,0,0,50,1
27,10,4,1,0,0,40,0
45,9,4,0,0,0,40,0
50,10,4,1,0,0,40,1
43,10,2,1,0,0,40,0
39,15,4,1,0,0,50,0
21,10,4,1,0,0,20,0
24,9,2,1,0,0,70,0
59,15,4,1,0,0,30,0
36,9,4,1,0,0,40,1
72,10,1,0,0,0,4,0
35,14,1,1,0,0,65,1
33,10,4,1,0,0,40,0
30,9,2,0,0,0,45,0
40,11,4,1,0,0,50,1
26,10,4,1,0,0,55,0
37,11,2,1,0,0,40,0
68,10,4,0,0,0,20,0
45,13,4,1,0,0,72,1
56,9,4,1,0,0,40,0
36,9,4,0,0,0,40,0
50,13,4,1,7298,0,50,1
38,11,4,1,0,0,40,0
29,13,4,1,0,0,41,0
28,9,4,0,0,0,28,0
39,10,4,1,0,0,50,0
26,13,4,1,0,0,40,0
52,10,4,1,0,0,65,1
52,13,4,1,0,0,40,0
84,9,4,0,0,0,13,0
33,10,4,0,0,0,10,0
46,15,4,1,15024,0,50,1
30,9,4,0,0,0,35,0
38,13,4,1,0,0,40,1
66,9,4,0,0,0,8,0
62,14,4,1,0,0,40,1
31,13,2,1,0,1887,40,1
31,13,4,1,0,0,40,1
39,9,4,1,2829,0,40,0
60,9,2,1,0,0,50,0
27,13,4,0,0,0,40,0
37,11,0,0,0,0,40,0
38,10,4,0,0,0,40,0
25,9,4,1,0,0,40,0
48,9,4,0,0,0,40,0
42,13,4,1,0,0,50,0
45,14,4,1,0,0,50,1
22,10,4,1,0,0,40,0
50,9,4,1,0,0,40,0
21,9,4,1,0,0,40,0
44,10,4,0,0,0,40,0
60,9,2,1,0,1876,50,0
21,10,4,0,0,0,6,0
51,9,4,1,0,0,48,0
30,9,4,1,0,0,40,0
46,12,4,1,0,0,40,0
43,11,4,1,0,0,45,1
57,9,2,1,0,0,48,0
48,14,4,1,0,1902,40,1
39,13,1,1,7688,0,40,1
68,9,4,1,2414,0,40,0
33,10,4,1,0,0,24,0
22,9,4,1,4416,0,40,0
18,7,4,1,0,0,7,0
28,9,4,1,0,0,50,0
32,14,1,1,0,0,40,0
56,9,4,1,0,0,42,0
36,9,4,1,0,0,50,0
34,10,4,1,0,0,55,0
18,9,4,0,0,1721,40,0
39,6,2,1,0,1590,40,0
25,13,4,0,0,0,40,0
27,10,4,1,0,0,35,0
56,14,4,1,0,1876,60,0
33,9,4,1,0,0,40,0
49,16,2,1,0,0,60,1
44,9,4,1,0,0,84,0
30,7,4,1,0,0,45,1
27,9,4,1,0,0,50,0
25,13,4,1,0,0,40,1
30,13,4,1,0,0,40,0
38,12,4,1,0,0,40,0
38,9,4,1,0,0,40,0
46,10,4,0,0,0,40,0
37,9,4,0,0,0,20,0
62,9,4,1,0,0,40,1
55,9,4,1,0,0,40,0
47,9,4,1,0,0,40,0
45,9,4,0,0,0,14,0
50,9,4,1,0,0,40,0
36,9,4,1,0,0,40,0
45,9,4,0,0,0,20,0
23,9,4,1,0,0,38,0
37,12,4,1,7688,0,50,1
38,16,4,1,0,0,55,1
27,10,2,1,0,0,40,0
29,13,4,0,0,0,50,0
45,14,4,0,0,0,40,0
41,9,4,1,0,1887,55,1
38,10,4,0,0,0,20,0
27,13,4,1,0,0,40,0
51,10,3,1,0,0,40,0
44,9,4,1,0,0,40,0
33,14,2,1,0,0,40,0
28,9,2,1,99999,0,40,1
32,13,4,1,0,0,45,1
43,14,4,1,0,0,55,0
45,9,2,0,0,0,40,0
52,12,4,1,7298,0,40,1
24,9,4,1,0,0,35,0
19,10,4,1,0,0,40,0
47,11,4,1,0,0,40,1
53,16,4,1,14084,0,50,1
31,13,4,1,0,0,40,1
30,11,4,1,0,0,40,0
56,9,4,1,0,0,40,0
49,13,4,1,0,0,40,1
38,9,4,1,0,0,40,0
19,10,4,1,0,0,18,0
39,11,4,1,0,0,40,0
38,9,4,1,0,0,40,0
47,9,4,1,0,0,55,1
58,7,4,1,0,0,40,0
27,9,2,1,2174,0,40,0
59,14,4,1,0,0,40,1
24,13,4,1,0,0,47,0
42,11,4,1,2407,0,40,0
53,14,4,1,0,0,60,1
35,9,4,1,0,0,50,0
36,9,1,0,0,0,40,1
26,9,4,1,0,0,40,0
33,5,4,1,0,0,48,0
29,10,4,1,0,0,40,0
43,7,4,1,0,0,40,0
35,13,4,1,15024,0,50,1
48,13,1,0,0,0,36,1
45,14,4,0,0,0,40,0
43,9,4,0,0,0,40,0
27,5,4,1,0,0,30,0
21,4,4,1,0,0,40,0
63,9,4,0,0,0,4,0
39,10,4,1,15024,0,40,1
52,13,4,1,15024,0,55,1
41,13,4,0,0,0,40,0
48,9,4,1,7688,0,70,1
27,7,4,0,0,0,35,0
53,9,4,1,0,1092,40,0
33,12,4,1,0,0,50,0
37,6,4,1,0,0,35,0
18,10,4,0,0,0,40,0
43,16,2,0,0,0,24,1
20,10,4,0,0,0,40,0
47,15,4,1,0,0,50,1
36,9,4,1,0,0,70,0
41,9,4,1,0,1887,45,1
67,4,4,1,1797,0,40,0
38,13,2,1,0,0,40,0
47,14,2,1,0,0,25,0
39,11,4,1,0,0,40,0
34,13,4,1,0,1485,35,0
36,9,2,1,0,0,35,0
24,10,2,1,0,0,40,0
50,9,4,1,0,0,84,0
21,9,4,0,1055,0,30,0
21,5,4,0,0,0,50,0
40,9,4,1,0,0,40,0
19,10,4,0,0,0,25,0
38,9,4,0,0,0,40,0
34,11,4,1,0,0,50,0
44,10,4,1,0,0,50,0
20,12,4,0,0,0,25,0
44,9,4,1,0,1564,55,1
49,9,4,0,594,0,10,0
45,12,4,1,0,0,50,1
24,9,4,1,0,0,40,0
34,9,4,1,0,0,40,0
58,9,4,1,0,0,72,1
39,9,4,1,0,0,45,0
22,9,4,1,0,0,40,0
38,13,4,0,0,0,32,1
32,15,4,1,15024,0,50,1
45,9,4,1,0,0,48,0
23,9,2,1,0,0,45,0
35,12,4,1,0,0,45,0
52,10,4,1,0,0,45,1
55,10,4,1,0,0,40,0
23,9,4,1,0,0,40,0
22,13,0,0,2885,0,25,0
27,9,4,1,0,0,40,0
24,12,4,0,0,0,15,0
21,10,4,1,0,0,40,0
49,13,4,0,0,0,35,0
32,8,4,1,0,0,40,0
64,10,4,0,0,0,24,0
37,9,4,1,0,0,50,0
61,4,4,1,0,0,40,0
44,9,4,0,0,0,40,1
53,9,4,1,0,0,52,1
43,14,4,1,0,0,50,1
60,16,4,1,0,1902,40,1
23,10,4,0,0,0,40,0
25,14,4,1,0,0,40,0
29,9,4,0,0,0,40,0
51,13,4,0,0,0,55,0
47,2,4,1,0,0,12,0
20,9,4,0,0,0,40,0
25,7,4,1,5178,0,40,1
27,6,4,1,0,0,40,0
23,9,4,0,0,0,40,0
18,9,4,0,0,0,27,0
23,4,4,1,0,0,32,0
59,9,4,1,0,0,60,0
46,9,4,0,0,0,37,0
66,4,4,1,0,0,40,0
46,14,2,1,0,0,38,1
36,7,4,0,0,0,23,0
44,9,4,0,0,0,40,0
17,7,4,1,0,0,20,0
27,10,4,1,0,0,45,0
32,10,4,1,0,0,40,1
53,9,2,1,0,0,40,0
22,10,4,1,0,0,98,0
30,12,4,0,0,0,40,0
47,13,4,1,0,2002,30,0
68,10,4,1,0,0,40,1
39,9,4,1,0,0,40,0
22,13,4,0,0,0,40,0
62,4,4,1,6418,0,40,1
20,9,4,0,0,0,35,0
21,9,4,1,0,0,38,0
34,11,4,1,0,0,50,0
30,9,4,1,0,0,75,0
25,10,4,0,0,0,40,0
23,9,4,0,0,0,21,0
40,13,4,1,0,0,40,0
26,9,1,1,0,0,40,0
57,11,4,1,0,0,40,1
36,11,4,1,0,0,60,1
43,10,1,0,0,0,40,0
49,13,4,1,0,0,40,0
58,9,4,1,0,0,40,1
32,10,2,1,0,0,40,0
59,9,4,1,0,0,45,1
42,13,4,0,0,0,40,0
37,13,1,1,0,0,40,0
40,15,4,1,15024,0,45,1
47,9,4,1,0,0,40,0
56,13,4,1,0,0,45,1
30,9,4,0,0,0,40,0
42,9,2,0,0,0,35,0
21,9,4,1,0,0,40,0
21,9,4,0,0,0,40,0
47,9,4,0,0,0,40,0
22,10,4,1,0,0,20,0
35,12,4,0,14344,0,40,1
41,7,2,0,0,0,40,0
43,13,4,1,0,0,53,0
60,10,4,1,0,0,55,0
73,4,4,1,0,0,30,1
90,13,4,0,0,0,40,1
62,9,4,1,0,0,38,0
28,9,4,1,0,0,40,0
45,10,4,1,0,0,40,0
19,9,4,1,0,0,45,0
30,9,4,1,0,0,35,0
19,8,2,0,0,0,52,0
23,10,2,1,2202,0,80,0
22,13,4,1,0,0,10,0
19,9,4,0,0,0,28,0
45,12,1,1,0,2080,40,0
26,9,2,0,0,0,25,0
42,6,4,1,99999,0,40,1
62,9,4,1,0,0,35,0
61,6,4,1,0,0,40,0
34,13,0,1,0,1564,60,1
22,9,4,0,0,0,53,0
56,14,4,1,0,0,40,1
32,10,4,1,0,0,40,0
24,10,4,1,0,0,40,0
26,9,4,1,0,0,40,0
32,9,2,0,0,1669,45,0
58,12,4,1,0,1876,40,0
25,12,4,0,0,0,35,1
23,10,4,0,0,0,25,0
23,10,4,1,0,0,40,0
54,10,4,1,0,0,40,0
28,10,4,0,0,0,35,0
35,13,4,1,0,0,40,1
30,10,4,1,0,0,25,1
23,8,4,1,0,0,40,0
42,10,4,1,0,0,50,1
72,6,4,0,0,0,20,0
21,9,4,1,0,0,40,0
37,13,4,1,0,0,40,0
54,9,4,0,0,0,40,0
58,14,4,0,0,1980,45,0
32,13,4,1,0,0,40,0
65,10,4,0,0,0,15,0
22,13,4,1,0,0,45,0
52,13,4,1,0,0,40,1
65,6,4,0,0,0,20,0
33,9,4,0,0,0,35,0
35,9,4,1,6497,0,65,0
27,10,4,0,0,0,40,0
34,9,2,1,0,0,42,0
53,9,4,1,0,0,70,0
23,6,4,1,0,0,40,0
43,16,4,0,0,0,40,1
58,11,4,1,3908,0,40,0
38,6,4,1,0,3770,40,0
26,9,4,1,0,0,50,0
60,13,4,1,0,0,50,1
28,9,4,1,0,1672,50,0
33,9,4,0,0,0,30,0
29,10,4,1,0,0,40,0
54,16,4,0,0,0,50,1
41,4,4,1,0,0,36,0
63,10,4,1,0,0,50,0
31,9,4,0,0,0,27,0
23,13,2,0,0,0,25,0
31,10,2,1,0,0,40,0
41,15,4,1,0,0,45,1
51,9,4,1,0,0,40,1
59,10,4,1,0,0,40,1
23,10,4,0,0,0,45,0
24,10,2,1,0,0,45,0
67,9,4,0,0,0,20,0
65,9,4,0,0,0,35,0
47,13,4,1,0,0,40,1
21,9,4,1,0,0,40,0
38,4,4,1,0,0,40,0
55,13,4,0,0,0,40,0
39,14,4,0,1506,0,40,0
24,9,4,0,0,0,50,1
24,9,1,1,0,0,40,0
38,10,4,1,7298,0,40,1
19,9,4,1,0,0,24,0
32,9,4,1,0,0,50,0
63,10,4,1,0,0,60,1
18,10,4,0,0,0,30,0
36,10,4,1,0,0,45,0
41,13,2,1,6497,0,40,0
57,10,4,1,0,0,40,0
48,9,4,1,0,0,40,0
44,9,4,0,0,1504,40,0
25,10,1,1,0,0,40,0
48,8,4,1,0,0,50,0
20,10,4,0,0,0,8,0
74,9,4,1,0,0,55,0
44,9,4,0,0,0,40,0
26,10,4,0,0,0,40,0
54,9,4,1,0,0,40,0
39,9,4,1,0,0,48,1
38,10,4,0,7443,0,40,0
18,6,4,0,0,0,40,0
32,14,3,0,0,0,40,0
24,10,4,1,0,0,40,0
19,5,4,1,0,0,35,0
28,9,4,1,0,0,40,0
28,9,3,1,0,0,30,0
49,9,4,1,0,0,40,0
50,13,4,1,0,0,40,0
63,9,2,0,0,0,40,0
58,9,4,1,0,0,50,0
68,9,4,0,0,0,15,0
41,10,2,1,0,0,40,1
21,9,4,0,0,0,40,0
27,10,4,1,3103,0,50,1
24,13,4,1,0,0,40,0
50,13,4,0,0,0,40,0
47,10,4,0,0,0,44,0
64,9,4,1,8614,0,40,1
54,9,4,0,0,0,40,0
28,13,1,0,0,0,30,0
26,14,4,0,0,0,40,0
35,13,4,1,0,0,42,0
48,9,4,1,2885,0,15,0
50,12,4,0,3942,0,40,0
39,9,4,0,0,0,40,0
46,13,4,1,0,0,45,1
41,10,2,0,0,0,48,0
24,4,4,1,2580,0,40,0
57,9,4,1,0,0,40,0
32,9,4,1,0,0,40,0
41,12,2,1,0,0,50,1
55,9,4,1,0,0,40,1
41,11,4,1,0,0,80,0
69,4,2,0,2964,0,40,0
22,9,2,0,0,0,40,0
45,9,4,1,3942,0,40,0
33,9,2,1,0,0,40,0
57,10,4,0,0,0,40,0
38,13,1,1,0,1902,65,1
40,9,4,1,0,0,50,0
48,10,4,0,0,0,40,0
38,10,2,0,0,0,35,0
26,13,4,0,0,0,60,0
24,9,4,1,0,0,40,0
35,9,2,0,0,0,20,0
37,10,4,1,5178,0,75,1
42,9,4,1,0,0,40,0
37,9,4,0,0,0,40,1
37,9,4,0,0,0,50,0
28,14,4,0,0,0,80,0
22,9,4,1,0,0,40,0
24,7,4,0,0,0,40,0
45,10,4,1,0,0,40,1
29,9,4,1,0,0,50,1
23,10,2,0,0,0,25,0
24,13,4,1,0,0,40,0
25,12,4,0,0,0,40,0
58,9,4,0,0,0,32,0
28,11,4,1,0,0,60,0
58,9,4,0,0,0,35,1
18,7,4,1,0,0,16,0
59,4,4,1,0,0,40,0
39,9,4,0,0,0,40,0
53,10,4,1,0,0,50,1
54,15,4,0,0,0,65,0
51,9,4,1,0,0,50,1
59,14,4,1,7298,0,55,1
42,9,4,1,0,0,40,1
36,10,4,0,0,0,40,0
37,10,4,0,0,0,60,0
32,10,4,1,0,0,40,0
38,9,4,1,0,0,50,0
19,9,4,0,0,0,30,0
55,13,4,0,0,0,48,0
30,9,4,1,0,0,40,0
27,10,4,1,0,0,50,1
65,9,4,1,0,0,25,0
44,13,4,0,0,0,5,0
23,3,4,1,0,0,50,0
32,13,4,1,0,0,50,0
60,9,4,0,0,0,20,0
28,9,1,1,0,0,40,0
44,9,4,1,0,0,40,0
29,9,4,1,0,0,16,0
57,9,4,1,0,0,40,0
41,10,4,1,0,0,60,0
34,7,4,1,0,0,60,0
44,10,4,0,0,0,42,0
44,13,4,1,0,0,40,0
57,2,4,1,0,0,22,0
37,13,4,1,0,0,30,0
35,13,4,1,0,0,16,1
51,14,4,1,99999,0,50,1
27,10,4,1,0,0,45,0
41,10,4,0,3103,0,40,1
28,13,4,1,0,0,8,0
37,16,4,1,0,0,60,0
18,10,4,1,0,0,8,0
24,4,4,0,0,0,20,0
53,8,4,0,0,0,40,0
40,9,4,1,0,1980,48,0
54,10,4,1,0,0,60,0
22,10,4,0,0,0,40,0
44,6,2,0,0,0,30,0
43,10,4,0,0,0,45,0
58,13,4,0,0,0,20,1
59,13,4,0,0,0,45,1
31,13,4,1,0,0,45,1
35,9,4,1,0,0,40,0
17,6,4,0,0,0,20,0
45,10,4,0,0,0,32,0
40,10,4,1,0,0,40,0
35,9,4,1,0,0,45,0
25,13,4,1,0,0,45,0
58,9,4,1,0,0,40,0
39,10,4,1,0,0,50,1
69,2,1,1,0,0,34,0
23,9,4,1,0,0,54,0
32,13,4,0,0,0,40,0
48,12,4,1,0,0,44,0
41,13,4,1,0,0,40,0
74,5,4,1,0,0,10,0
43,13,4,1,0,0,50,1
18,10,4,1,0,1721,20,0
24,13,4,1,0,0,40,0
58,10,4,0,0,0,32,0
54,14,4,1,0,0,40,1
60,4,4,1,0,0,40,0
28,10,4,1,0,0,40,0
41,9,4,1,0,0,40,1
62,10,2,1,0,0,35,1
27,10,2,1,0,0,40,0
30,10,4,0,0,0,20,0
63,13,2,1,0,0,35,0
33,9,4,1,3325,0,50,0
34,9,4,1,0,0,45,0
20,5,4,1,0,0,40,0
51,9,4,1,0,0,40,0
21,6,2,1,0,0,25,0
50,9,4,1,0,0,40,1
43,9,4,1,0,0,40,0
27,9,4,1,2885,0,40,0
19,9,4,0,0,0,40,0
20,9,3,1,0,0,43,0
17,8,4,0,0,0,6,0
47,12,2,1,0,0,40,0
25,13,2,0,0,0,40,0
71,14,4,0,0,0,20,0
21,9,2,0,0,0,40,0
69,7,4,1,0,0,48,0
48,12,4,1,0,0,40,0
57,4,4,0,0,1602,3,0
58,10,4,1,0,2415,40,1
34,9,3,0,0,0,20,0
33,10,4,1,0,0,66,0
56,3,4,1,0,0,40,0
40,14,4,1,0,0,40,0
28,9,4,1,0,0,32,0
42,14,4,1,0,0,40,0
19,10,4,0,0,0,20,0
41,11,4,0,3325,0,40,0
28,9,4,0,0,0,35,0
40,6,4,0,0,0,35,0
23,10,1,1,0,0,30,0
46,9,4,0,0,0,40,1
39,14,4,1,0,0,50,1
39,13,4,1,0,1876,50,0
45,9,4,0,0,0,40,0
21,10,4,0,0,0,35,0
50,10,4,0,0,0,40,0
33,9,4,1,0,0,40,0
34,7,4,0,0,0,40,0
55,9,4,1,0,0,32,0
62,9,4,0,0,0,40,0
31,13,4,1,0,0,40,0
35,5,4,1,0,0,40,0
30,9,4,1,0,0,40,0
57,10,4,1,0,0,50,1
50,9,2,1,0,1887,55,1
51,9,4,1,0,0,50,0
47,9,4,1,4386,0,45,1
37,13,4,1,0,0,45,1
58,4,4,1,0,0,40,0
39,13,4,0,0,0,50,1
34,10,4,1,0,0,40,1
45,9,4,0,0,0,38,0
19,10,4,1,0,0,40,0
42,13,4,1,99999,0,40,1
40,11,4,1,3325,0,40,0
39,15,4,1,0,1977,50,1
36,14,4,1,0,0,40,1
56,9,0,0,0,0,35,0
19,10,4,0,0,0,15,0
37,10,2,1,0,0,40,1
60,9,4,1,0,0,40,0
56,9,4,1,0,0,40,1
51,4,0,1,3908,0,47,0
34,13,4,0,0,0,36,0
23,10,4,0,0,0,10,0
19,9,2,1,0,0,30,0
37,9,2,0,0,0,40,0
58,13,4,1,0,0,40,1
33,7,4,0,0,0,35,0
39,13,4,1,0,0,40,1
36,9,4,0,4865,0,40,0
26,13,1,0,0,0,40,0
22,11,4,0,0,0,36,0
32,14,4,1,0,0,40,0
17,7,4,1,0,0,15,0
57,10,4,0,0,0,40,0
68,4,0,0,0,0,20,0
70,9,4,1,3432,0,40,0
30,9,4,1,0,0,40,0
19,10,4,0,0,0,15,0
51,9,4,1,0,0,40,0
19,10,4,1,0,0,30,0
47,9,4,1,0,0,40,0
41,13,4,1,7688,0,55,1
36,10,4,1,0,1887,40,1
30,10,4,1,0,0,40,1
26,9,4,1,0,0,45,0
41,13,4,1,0,0,20,0
25,10,4,1,0,0,45,0
62,5,4,1,0,0,40,0
23,14,4,1,0,0,40,0
26,13,4,0,0,0,10,0
25,9,0,1,6849,0,40,0
30,13,4,0,0,0,45,0
48,9,4,1,0,0,40,0
20,9,3,1,0,0,40,0
51,10,4,0,0,0,15,1
19,10,4,1,0,0,10,0
31,9,4,1,0,0,40,0
36,13,4,1,7298,0,50,1
21,10,4,0,0,0,40,0
40,9,2,1,0,0,40,0
30,7,2,1,0,0,40,0
28,10,4,1,0,1590,40,0
57,5,2,1,0,0,40,1
18,7,4,1,0,0,15,0
54,9,4,1,0,0,40,1
32,9,2,1,0,0,40,0
52,14,4,1,0,0,40,0
27,9,4,0,0,0,40,0
45,13,4,1,0,0,48,0
18,10,4,1,0,0,20,0
37,9,4,1,0,0,35,0
52,9,2,1,0,0,40,1
59,5,2,1,0,0,50,0
27,11,4,1,0,0,40,0
43,9,4,1,0,0,40,0
56,10,4,1,0,0,40,1
44,10,4,1,0,0,72,0
37,11,4,1,0,0,45,0
28,11,4,1,10520,0,50,1
48,9,4,0,0,0,25,0
58,13,4,1,0,0,50,0
29,9,4,1,0,0,45,0
37,12,4,1,0,0,40,0
35,15,4,1,0,0,50,1
36,11,4,1,0,0,38,0
52,9,4,1,0,0,48,0
30,9,4,1,0,0,40,0
22,5,4,1,0,0,40,0
55,12,4,1,0,0,60,0
61,9,4,0,15024,0,38,1
33,9,4,1,0,0,30,0
46,10,4,1,0,0,50,0
64,7,4,0,0,0,16,0
28,6,4,1,0,0,40,0
19,9,4,0,0,0,42,0
36,9,4,1,0,0,40,0
43,13,4,1,0,0,40,1
39,16,3,1,0,0,40,0
56,13,4,1,0,0,42,1
24,10,4,1,0,0,40,0
40,9,4,1,0,0,60,0
45,12,4,1,0,0,50,1
56,14,4,0,0,0,40,0
46,9,2,0,0,0,40,0
35,13,4,0,0,0,40,0
36,15,4,1,0,0,60,1
50,15,4,1,0,0,50,1
61,4,2,0,0,0,21,0
31,11,4,1,0,1980,60,0
63,10,4,1,0,0,40,0
41,11,4,1,0,0,40,0
48,9,4,1,0,0,40,0
45,9,4,0,0,0,35,0
24,9,4,1,0,0,40,0
34,10,2,1,0,0,40,1
27,13,4,0,0,0,40,0
26,11,4,1,0,0,48,0
27,9,4,1,0,0,40,0
55,11,4,1,0,0,40,0
38,9,4,1,0,0,40,1
31,9,4,0,0,0,40,1
51,12,4,1,0,0,40,1
56,8,4,1,0,0,40,1
39,12,4,1,0,0,40,0
50,10,4,1,0,0,40,1
34,13,4,1,0,2051,40,0
44,9,4,1,3674,0,50,0
21,9,4,1,0,0,40,0
37,10,4,1,0,0,70,0
34,6,4,1,0,0,40,0
18,8,4,0,0,0,30,0
34,9,4,1,2885,0,80,0
38,9,4,1,0,0,65,1
19,9,4,1,0,0,12,0
46,9,4,1,0,0,40,0
19,10,4,0,0,0,25,0
22,10,4,0,0,0,20,0
38,9,4,1,0,0,50,0
33,14,4,0,14084,0,50,1
83,9,4,1,0,0,8,0
34,10,4,1,0,0,40,1
38,9,4,1,0,0,40,0
33,10,4,0,0,0,40,0
27,9,2,0,0,1887,40,1
38,9,4,1,0,0,60,0
25,10,4,1,0,0,25,0
38,9,4,1,0,0,40,0
52,13,4,1,0,0,48,1
33,14,4,1,0,0,50,0
17,7,4,0,0,0,20,0
28,13,4,0,6849,0,60,0
52,9,2,0,0,0,40,0
34,9,4,1,2463,0,40,0
25,13,4,0,0,0,15,0
17,5,2,1,0,0,26,0
22,9,2,1,0,0,80,0
22,9,2,1,0,0,40,0
46,10,4,1,0,1887,40,1
58,9,2,0,0,0,40,0
39,10,4,0,0,0,35,0
59,10,4,0,0,0,40,0
61,9,4,1,0,0,40,0
32,11,4,1,0,0,45,0
